epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
1	0.1652151644229889	0.8565905094146729	0.37794628739356995	9418390.0	58357380.0	346940448.0	1303881.0	0.8783950713426288	0.8560135881113086	0.8672043297269687	0.1321045309305191	0.9004765748977661	0.523711085319519	776317.0	3010466.0	27290408.0	91551.0	0.8945104555070587	0.900647552278525	0.8975790038927918
2	0.12557722628116608	0.8961480855941772	0.5219550132751465	9799848.0	42282256.0	363015456.0	922423.0	0.9139713032808069	0.8956760555312486	0.9048236794060278	0.11286470293998718	0.9173028469085693	0.5979904532432556	790639.0	2500332.0	27800538.0	77229.0	0.9110129651052925	0.9174831613745744	0.9142480632399335
3	0.11320659518241882	0.9080121517181396	0.5748403668403625	9891189.0	37437532.0	367859648.0	831082.0	0.9224901142677703	0.9076294288551428	0.9150597715614566	0.10731830447912216	0.9305199384689331	0.6306542754173279	787194.0	2084934.0	28215936.0	80674.0	0.907043467439749	0.9311922726971206	0.9191178700684348
4	0.1057036742568016	0.9149671792984009	0.6066803932189941	9951621.0	34604728.0	370692832.0	770650.0	0.9281262337055275	0.9146189579823772	0.9213725958439524	0.10000783205032349	0.9172846674919128	0.6577501893043518	810617.0	2520886.0	27779988.0	57251.0	0.9340325948185669	0.916804841998947	0.925418718408757
5	0.10128550231456757	0.9189760088920593	0.6253177523612976	9981003.0	32966448.0	372331072.0	741268.0	0.9308665113948341	0.9186611159130704	0.9247638136539522	0.10220643877983093	0.9435946941375732	0.6725555658340454	782509.0	1672721.0	28628152.0	85359.0	0.9016451810644015	0.9447962769917553	0.9232207290280784
6	0.09724412858486176	0.9226041436195374	0.6401896476745605	10012779.0	31488548.0	373809152.0	709492.0	0.9338300626798185	0.9223076074697685	0.9280688350747934	0.09568262845277786	0.9378220438957214	0.6793348789215088	796688.0	1866835.0	28434040.0	71180.0	0.917982919061424	0.9383900629932304	0.9281864910273272
7	0.0946941077709198	0.9248469471931458	0.6506865620613098	10030659.0	30573100.0	374724608.0	691612.0	0.9354976198605687	0.9245663141031135	0.9300319669818411	0.0985146090388298	0.9495660662651062	0.6913259625434875	781415.0	1485513.0	28815352.0	86453.0	0.9003846207026875	0.9509745678877484	0.925679594295218
8	0.09186967462301254	0.9269837141036987	0.6601880192756653	10054875.0	29708818.0	375588928.0	667396.0	0.9377560966328868	0.9266987830719394	0.9322274398524131	0.0968044251203537	0.9482911825180054	0.6984458565711975	785449.0	1529280.0	28771602.0	82419.0	0.905032793005388	0.9495301819927222	0.9272814874990551
9	0.0910012423992157	0.9280200004577637	0.6641656160354614	10057040.0	29279846.0	376017824.0	665231.0	0.9379580128127707	0.9277571815303058	0.9328575971715383	0.0955582708120346	0.9488092064857483	0.7039100527763367	787803.0	1515486.0	28785386.0	80065.0	0.9077451870560961	0.9499853997601125	0.9288652934081043
10	0.08799755573272705	0.9303174018859863	0.673755943775177	10084531.0	28351844.0	376945728.0	637740.0	0.9405219286100864	0.9300468446921759	0.9352843866511311	0.09638857841491699	0.9474846720695496	0.7111825942993164	788114.0	1557079.0	28743792.0	79754.0	0.9081035364825065	0.9486127312973941	0.9283581338899503
11	0.0868355855345726	0.9311434030532837	0.6782335042953491	10092094.0	28015530.0	377282112.0	630177.0	0.9412272829142259	0.9308766518804469	0.9360519673973364	0.09647390246391296	0.9542321562767029	0.7120789289474487	781576.0	1340240.0	28960638.0	86292.0	0.9005701327851701	0.955768938444622	0.928169535614896
12	0.08507964760065079	0.9327039122581482	0.684674859046936	10104319.0	27378564.0	377919200.0	617952.0	0.9423674331678429	0.9324482727716208	0.9374078529697318	0.09866081178188324	0.9577206969261169	0.7124136090278625	775681.0	1225608.0	29075264.0	92187.0	0.8937776251688044	0.959552055135575	0.9266648401521898
13	0.08432453125715256	0.9333957433700562	0.6880474090576172	10110858.0	27097416.0	378200352.0	611413.0	0.9429772853157694	0.9331419560149169	0.9380596206653431	0.09266668558120728	0.9434341192245483	0.7034990787506104	796662.0	1691882.0	28608992.0	71206.0	0.9179529605884766	0.9441639208162774	0.931058440702377
