epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
1	0.15993033349514008	0.863343358039856	0.3909687399864197	9172558.0	55583904.0	349995520.0	1268044.0	0.8785468500762695	0.8629518641458498	0.8707493571110596	0.1314842253923416	0.9142833948135376	0.5269970893859863	760412.0	2566736.0	27736650.0	104942.0	0.8787293986045017	0.9152987062237864	0.8970140524141441
2	0.12210069596767426	0.9001137614250183	0.5266076326370239	9527587.0	40641688.0	364937472.0	913015.0	0.9125514984672339	0.8997934509258316	0.9061724746965327	0.11875998228788376	0.9290120601654053	0.5994406342506409	767007.0	2114264.0	28189120.0	98347.0	0.8863505571130428	0.9302301023542453	0.908290329733644
3	0.1102730855345726	0.9113577008247375	0.5782346129417419	9616538.0	36052724.0	369526528.0	824064.0	0.9210712179240239	0.9111080662479253	0.9160896420859745	0.10731372237205505	0.9326232671737671	0.6417959928512573	781339.0	2016038.0	28287352.0	84015.0	0.9029125652623088	0.9334715356928713	0.91819205047759
4	0.10294036567211151	0.9176832437515259	0.6084387302398682	9677056.0	33481680.0	372097408.0	763546.0	0.9268676269816626	0.9174472230185595	0.922157425000111	0.1037294790148735	0.9353066682815552	0.6544700860977173	784245.0	1935296.0	28368102.0	81109.0	0.9062707285111065	0.936136006925692	0.9212033677183993
5	0.09915240108966827	0.9212873578071594	0.6241517663002014	9702922.0	32007930.0	373571328.0	737680.0	0.9293450703321513	0.9210809493615673	0.9252130098468593	0.10229574143886566	0.9401237368583679	0.6662595868110657	782342.0	1783259.0	28520128.0	83012.0	0.9040716284896123	0.9411531456863221	0.9226123870879672
6	0.09493980556726456	0.9248060584068298	0.6409668922424316	9737829.0	30579608.0	374999616.0	702773.0	0.9326884599183074	0.9246026270813122	0.9286455434998098	0.1008162572979927	0.9474255442619324	0.6835798025131226	776650.0	1549974.0	28753420.0	88704.0	0.8974939735645758	0.9488514718846345	0.9231727227246052
7	0.0932135060429573	0.926544189453125	0.6494132280349731	9745620.0	29864002.0	375715168.0	694982.0	0.9334346812568853	0.9263670222511674	0.9299008517540264	0.09710723161697388	0.943589448928833	0.6926626563072205	786426.0	1679320.0	28624064.0	78928.0	0.9087910843423617	0.9445830868262106	0.9266870855842861
8	0.08981112390756607	0.9291761517524719	0.6599810123443604	9777386.0	28800980.0	376778464.0	663216.0	0.9364772261216355	0.928988067748325	0.9327326469349803	0.09677489846944809	0.9409341812133789	0.6922693252563477	789786.0	1765437.0	28537960.0	75568.0	0.9126738883740064	0.9417412839887225	0.9272075861813645
9	0.0885249599814415	0.9303719997406006	0.6646315455436707	9784725.0	28310804.0	377268672.0	655877.0	0.937180154937426	0.9301966552173365	0.9336884050773813	0.0980943962931633	0.9457719922065735	0.6931362748146057	783046.0	1607909.0	28695476.0	82308.0	0.904885168381957	0.9469396240717003	0.9259123962268286
10	0.08668338507413864	0.9317459464073181	0.6714708805084229	9801288.0	27755516.0	377823840.0	639314.0	0.9387665577138177	0.9315657575036931	0.9351661576087553	0.1060023158788681	0.9579142332077026	0.7052271962165833	762027.0	1208435.0	29094948.0	103327.0	0.8805956868518549	0.9601221091387717	0.9203588979953132
11	0.08483624458312988	0.933172345161438	0.6785720586776733	9817483.0	27178496.0	378400672.0	623119.0	0.9403177134805062	0.9329884319896825	0.9366530727350943	0.1073477491736412	0.9584819674491882	0.708272397518158	759593.0	1188303.0	29115088.0	105761.0	0.8777829651217883	0.9607864677586743	0.9192847164402314
12	0.08373955637216568	0.9340746402740479	0.6812494397163391	9824303.0	26809984.0	378769504.0	616299.0	0.9409709325190252	0.9338970909692553	0.9374340117441402	0.09677127003669739	0.950264573097229	0.7034834027290344	781966.0	1466803.0	28836588.0	83388.0	0.9036371242289283	0.9515960771518936	0.927616600690411
13	0.08215251564979553	0.935380756855011	0.6868329048156738	9838925.0	26281460.0	379297632.0	601677.0	0.9423714264752167	0.9352001606631143	0.9387857935691655	0.09448752552270889	0.951795220375061	0.7132101655006409	783466.0	1420592.0	28882800.0	81888.0	0.9053705188859126	0.953121023547463	0.9292457712166877
14	0.08095952123403549	0.9361984133720398	0.6905931830406189	9849075.0	25951052.0	379628096.0	591527.0	0.9433435926395816	0.9360148268766519	0.9396792097581168	0.10348857939243317	0.9589097499847412	0.7170029878616333	765080.0	1180460.0	29122932.0	100274.0	0.8841237227770369	0.9610452849634786	0.9225845038702578
15	0.08022279292345047	0.9368585348129272	0.6931180953979492	9851334.0	25678732.0	379900576.0	589268.0	0.9435599594736013	0.9366862867668782	0.9401231231202397	0.09778141230344772	0.9559924602508545	0.7199856042861938	775813.0	1282120.0	29021268.0	89541.0	0.8965267393459786	0.9576905394208727	0.9271086393834256
