epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
1	0.16261692345142365	0.8604748249053955	0.3861716687679291	9248724.0	56752960.0	348726208.0	1292105.0	0.8774190341196124	0.8600348316784551	0.8687269328990337	0.13056126236915588	0.8939473628997803	0.5292222499847412	781990.0	3223077.0	27081236.0	82443.0	0.9046276576669331	0.8936429609871044	0.8991353093270187
2	0.12453312426805496	0.897565484046936	0.5220101475715637	9616050.0	41690256.0	363788736.0	924779.0	0.9122669573711897	0.8971826979386395	0.9047248276549146	0.11344984173774719	0.9174020886421204	0.599366307258606	786400.0	2496440.0	27807868.0	78033.0	0.9097292676239801	0.9176209534301196	0.9136751105270499
3	0.11181306093931198	0.9096831679344177	0.5765708684921265	9709076.0	36741952.0	368737216.0	831753.0	0.9210922594418333	0.9093863386836188	0.915239299062726	0.10658395290374756	0.927251935005188	0.6344588398933411	787572.0	2190607.0	28113702.0	76861.0	0.9110850696352407	0.9277130192937248	0.9193990444644828
4	0.10491646081209183	0.9156891703605652	0.6070336103439331	9768553.0	34302544.0	371176480.0	772276.0	0.9267347947680395	0.9154024204221227	0.9210686075950811	0.10697845369577408	0.9438497424125671	0.6626096367835999	770713.0	1656416.0	28647892.0	93720.0	0.8915821122053416	0.9453405766599257	0.9184613444326336
5	0.09971247613430023	0.9206051826477051	0.6270531415939331	9802215.0	32291110.0	373187968.0	738614.0	0.9299282817319207	0.9203630674133081	0.9251456745726143	0.09700983017683029	0.9319376349449158	0.673675000667572	797206.0	2054193.0	28250112.0	67227.0	0.9222299472602272	0.9322144823977979	0.9272222148290126
6	0.09603143483400345	0.9238083958625793	0.6409689784049988	9832834.0	30989300.0	374489792.0	707995.0	0.932833081724407	0.9235736179462491	0.9282033498353282	0.10100337862968445	0.9444501996040344	0.676937460899353	779763.0	1646750.0	28657560.0	84670.0	0.9020514024800071	0.9456595447974232	0.9238554736387152
7	0.09312789887189865	0.9262215495109558	0.6522305607795715	9854193.0	30006644.0	375472224.0	686636.0	0.9348593929376902	0.9259970213786826	0.9304282071581864	0.10485278069972992	0.951496958732605	0.6862179636955261	767392.0	1414738.0	28889572.0	97041.0	0.8877402875642184	0.9533156174814738	0.920527952522846
8	0.09054438024759293	0.9285574555397034	0.6622069478034973	9872294.0	29052908.0	376426016.0	668535.0	0.9365766203018757	0.9283491538514589	0.9324628870766674	0.10338741540908813	0.9537961483001709	0.6962441802024841	768217.0	1343902.0	28960408.0	96216.0	0.8886946703793123	0.9556531067693012	0.9221738885743067
9	0.08838480710983276	0.9303073883056641	0.6693324446678162	9890276.0	28342796.0	377136288.0	650553.0	0.9382825582314256	0.9301004734439027	0.9341915158376641	0.09530319273471832	0.949866771697998	0.7052643895149231	782428.0	1480580.0	28823734.0	82005.0	0.9051343481796739	0.9511429296832128	0.9281386389314433
10	0.08694944530725479	0.9316509366035461	0.675665020942688	9899934.0	27793996.0	377685440.0	640895.0	0.9391988049516788	0.9314539936373	0.9353263992944894	0.09613363444805145	0.9520564675331116	0.7057497501373291	779689.0	1409594.0	28894708.0	84744.0	0.9019657972335623	0.9534853500338005	0.9277255736336814
11	0.08477690815925598	0.9331669807434082	0.6814038753509521	9920783.0	27183572.0	378295488.0	620046.0	0.9411767328736668	0.9329593690978765	0.9370680509857716	0.09434889256954193	0.9509302377700806	0.7177721261978149	783442.0	1448448.0	28855856.0	80991.0	0.9063073714214983	0.9522032249940471	0.9292552982077726
12	0.08378317952156067	0.934034526348114	0.6851992011070251	9925801.0	26827860.0	378651168.0	615028.0	0.9416527865123322	0.9338366274272513	0.9377447069697917	0.09606920927762985	0.9524088501930237	0.7092725038528442	779924.0	1398846.0	28905470.0	84509.0	0.9022376517324072	0.9538400404747628	0.928038846103585
13	0.08254645019769669	0.9349871277809143	0.6892834901809692	9938163.0	26443930.0	379035104.0	602666.0	0.9428255595456486	0.934783483774404	0.9388045216600263	0.09053018689155579	0.9505125284194946	0.7225806713104248	789922.0	1467952.0	28836356.0	74511.0	0.9138036146236898	0.9515596264399108	0.9326816205318003
14	0.08099063485860825	0.9362365007400513	0.6947202682495117	9950804.0	25936938.0	379541792.0	590025.0	0.9440248010853796	0.9360337889980074	0.9400292950416935	0.09385503828525543	0.9540374875068665	0.7191479802131653	781392.0	1349544.0	28954768.0	83041.0	0.9039358747294469	0.9554669315706623	0.9297014031500546
15	0.08089502155780792	0.9362448453903198	0.6948808431625366	9950881.0	25933456.0	379545824.0	589948.0	0.9440321060136732	0.9360424631315316	0.9400372845726024	0.09408002346754074	0.9551586508750916	0.7244516611099243	780436.0	1313658.0	28990656.0	83997.0	0.9028299474915927	0.9566511223451553	0.929740534918374
16	0.0790010467171669	0.9377945065498352	0.7008774876594543	9968455.0	25306132.0	380172672.0	572374.0	0.9456993373101868	0.9375895071447434	0.9416444222274651	0.09271768480539322	0.9554910659790039	0.7260447144508362	781812.0	1304669.0	28999648.0	82621.0	0.9044217423444038	0.9569477510415431	0.9306847466929734
17	0.07821971923112869	0.938278079032898	0.7032849788665771	9974564.0	25111076.0	380368000.0	566265.0	0.9462788932445446	0.9380705997268278	0.9421747464856862	0.0895477682352066	0.9495449066162109	0.723320484161377	792538.0	1500724.0	28803586.0	71895.0	0.9168298757682781	0.9504781993056434	0.9336540375369607
18	0.07726098597049713	0.9390852451324463	0.7064046263694763	9981460.0	24782448.0	380696512.0	559369.0	0.9469331112382148	0.938881050696194	0.9429070809672044	0.09216614812612534	0.9567633271217346	0.7320882081985474	781659.0	1264865.0	29039440.0	82774.0	0.9042447477132409	0.9582612107421701	0.9312529792277056
19	0.07677646726369858	0.9394513964653015	0.708240807056427	9987259.0	24636120.0	380842784.0	553570.0	0.9474832577210008	0.9392419192294157	0.9433625884752083	0.09322485327720642	0.9559811949729919	0.7267023324966431	781674.0	1289247.0	29015066.0	82759.0	0.9042621001280609	0.9574566498174699	0.9308593749727654
20	0.07551649212837219	0.9404551386833191	0.7107767462730408	9995912.0	24226928.0	381252128.0	544917.0	0.9483041608966429	0.9402510989371545	0.9442776299168987	0.09818632900714874	0.9585373401641846	0.7264909744262695	774176.0	1202079.0	29102236.0	90257.0	0.8955882063734263	0.960333074679299	0.9279606405263626
21	0.07535697519779205	0.9407497048377991	0.7120884656906128	9996226.0	24104480.0	381374656.0	544603.0	0.9483339498250091	0.9405530942040875	0.9444435220145483	0.09288208931684494	0.956707775592804	0.7306889295578003	781493.0	1266419.0	29037892.0	82940.0	0.9040527143225675	0.9582099391733407	0.9311313267479542
