epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
1	0.164474487304688	0.858291327953339	0.390546888113022	9535326	57662104	347530784	1291284	0.880730533380255	0.857692211024197	0.869211372202226	0.124373160302639	0.893833994865418	0.51883989572525	787163	3237131	27072516	71928	0.916274294574149	0.893197997324086	0.904736145949117
2	0.123864762485027	0.898195087909699	0.532820522785187	9907546	41434128	363759264	919064	0.915110639433765	0.897742340279824	0.906426489856795	0.10659845918417	0.919857740402222	0.610875904560089	789141	2427980	27881676	69950	0.918576728192939	0.919894174978429	0.919235451585684
3	0.111867845058441	0.909419715404511	0.586564123630524	10003706	36860308	368333056	822904	0.923992459320138	0.909030326567737	0.916511392943938	0.101612009108067	0.93265289068222	0.657233476638794	783759	2023794	28285856	75332	0.912311966951115	0.933229384041056	0.922770675496085
4	0.105257399380207	0.915757298469543	0.615186989307404	10049911	34270240	370923328	776699	0.928260184859342	0.915422546885048	0.921841365872195	0.095194548368454	0.92141729593277	0.667457342147827	804966	2395193	27914458	54125	0.9369973611643	0.920975896423222	0.928986628793761
5	0.100153423845768	0.919987320899963	0.636691391468048	10092779	32553132	372640192	733831	0.932219688341965	0.919660245932384	0.925939967137174	0.0941229090094566	0.938352644443512	0.687384426593781	790133	1852517	28457128	68958	0.919731437065456	0.938880280517967	0.929305858791712
6	0.0962602868676186	0.923628807067871	0.649808704853058	10118794	31063942	374129184	707816	0.934622564219086	0.923335466456062	0.928979015337574	0.093861423432827	0.946100771427155	0.697332262992859	783121	1604005	28705648	75970	0.911569321527056	0.947079400744047	0.929324361135551
7	0.0940787270665169	0.925456821918488	0.659724950790405	10133474	30318372	374874784	693136	0.935978482645999	0.925175508147033	0.930576995396516	0.0965402945876122	0.952311873435974	0.70138543844223	773835	1401122	28908528	85256	0.900760222141775	0.953773072272362	0.927266647207069
8	0.0913796275854111	0.927815496921539	0.668567061424255	10152488	29356112	375837184	674122	0.937734711049904	0.927550351178564	0.932642531114234	0.0938142016530037	0.95179945230484	0.711350917816162	777686	1420943	28888708	81405	0.905242867170067	0.953119123674502	0.929180995422285
9	0.0894205421209335	0.929237425327301	0.675875246524811	10171222	28783132	376409792	655388	0.939465077249481	0.928964376485508	0.934214726867494	0.0912848636507988	0.950971186161041	0.712623000144959	782969	1452043	28857612	76122	0.911392390328848	0.952093054176961	0.931742722252904
10	0.0877847671508789	0.930867433547974	0.682061791419983	10182031	28115812	377077440	644579	0.940463450701559	0.930611351839591	0.935537401270575	0.100403368473053	0.957928895950317	0.719077527523041	763578	1215793	29093860	95513	0.888820858325835	0.959887597525448	0.924354227925642
