epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
11	0.08306153118610382	0.9349595904350281	0.68729168176651	9860251.0	26451592.0	379101472.0	606395.0	0.9420640575787124	0.9347764957337371	0.9384202766562247	0.08789984881877899	0.9448662400245667	0.7142786979675293	786617.0	1652821.0	28663684.0	65622.0	0.9230004728720465	0.9454811496246022	0.9342408112483243
12	0.08184865862131119	0.9357641935348511	0.6918191313743591	9868922.0	26125458.0	379427904.0	597724.0	0.9428924987049337	0.9355807140368374	0.9392366063708856	0.09056435525417328	0.9544775485992432	0.7231834530830383	773559.0	1340197.0	28976308.0	78680.0	0.9076784798630431	0.9557931562361822	0.9317358180496127
13	0.08130905032157898	0.9363123774528503	0.6943337917327881	9871797.0	25900356.0	379652960.0	594849.0	0.9431671807759621	0.9361357558225464	0.9396514682992543	0.0909208208322525	0.9542677402496338	0.7155860662460327	773165.0	1346347.0	28970152.0	79074.0	0.9072161682344976	0.9555902876516184	0.931403227943058
14	0.07954370230436325	0.9377012848854065	0.6995119452476501	9888229.0	25339192.0	380213888.0	578417.0	0.9447371201815749	0.9375194191596325	0.9411282696706037	0.09244394302368164	0.9555252194404602	0.7209836840629578	770354.0	1304337.0	29012164.0	81885.0	0.9039177977069812	0.9569760045857535	0.9304469011463674
15	0.07810201495885849	0.9388666749000549	0.7038307189941406	9897471.0	24863748.0	380689568.0	569175.0	0.9456201155556422	0.9386917896634829	0.9421559526095625	0.09078260511159897	0.956839919090271	0.7276985049247742	772240.0	1265251.0	29051252.0	79999.0	0.9061307919492068	0.9582652722182371	0.932198032083722
16	0.07747054100036621	0.939208984375	0.705837607383728	9902582.0	24726356.0	380826688.0	564064.0	0.946108428621738	0.9390305254372594	0.9425694770294988	0.09517762064933777	0.96142578125	0.733593225479126	761298.0	1111369.0	29205132.0	90941.0	0.8932916705290417	0.963341119082311	0.9283163948056763
17	0.07626331597566605	0.9403678178787231	0.7094239592552185	9910410.0	24252316.0	381300928.0	556236.0	0.9468563281876544	0.9401994279202461	0.9435278780539502	0.09297215193510056	0.9583120346069336	0.7306262850761414	767534.0	1214655.0	29101842.0	84705.0	0.9006088667615539	0.9599341902859028	0.9302715285237284
18	0.07594633102416992	0.940350353717804	0.7108829021453857	9916697.0	24265612.0	381287648.0	549949.0	0.9474569981634996	0.9401666454364095	0.9438118217999545	0.09663378447294235	0.9600675702095032	0.7316380739212036	761801.0	1154205.0	29162302.0	90438.0	0.8938818805522863	0.9619281667244844	0.9279050236383855
19	0.0754886269569397	0.9407017230987549	0.7126287817955017	9919555.0	24121816.0	381431488.0	547091.0	0.9477300560274992	0.9405212193758875	0.9441256377016933	0.08937032520771027	0.9568994641304016	0.7372177839279175	773743.0	1264893.0	29051614.0	78496.0	0.9078943817403334	0.9582770864730558	0.9330857341066946
20	0.07411377131938934	0.9417803883552551	0.7157734036445618	9930835.0	23684806.0	381868416.0	535811.0	0.9488077651618293	0.9415987724540874	0.9452032688079584	0.08605734258890152	0.9514341354370117	0.735090434551239	783568.0	1445068.0	28871436.0	68671.0	0.9194228379597742	0.9523339498512098	0.935878393905492
21	0.07353755831718445	0.942099928855896	0.7177553176879883	9939639.0	23560848.0	381992416.0	527007.0	0.9496489133195104	0.9419044300923195	0.945776671705915	0.09255867451429367	0.9580676555633545	0.7336910963058472	770044.0	1224786.0	29091720.0	82195.0	0.9035540499789378	0.9596000277868433	0.9315770388828906
22	0.07270316779613495	0.9427528381347656	0.7195813059806824	9943499.0	23292994.0	382260288.0	523147.0	0.9500177038566127	0.9425648982912188	0.9462913010739158	0.09833358973264694	0.9636228680610657	0.737726628780365	757927.0	1039521.0	29276976.0	94312.0	0.8893362073315114	0.9657110450458706	0.927523626188691
23	0.07283081859350204	0.9427708983421326	0.719551682472229	9942528.0	23284364.0	382269088.0	524118.0	0.9499249329727976	0.9425862019293082	0.9462555674510529	0.09208981692790985	0.9578876495361328	0.7409440875053406	769812.0	1230165.0	29086344.0	82427.0	0.9032818258727892	0.9594226037041402	0.9313522147884647
24	0.07167689502239227	0.9436801075935364	0.7230050563812256	9951480.0	22915188.0	382638048.0	515166.0	0.9507802212857872	0.9434964735431183	0.9471383474144528	0.08816041052341461	0.9557504653930664	0.7391846179962158	777420.0	1304383.0	29012122.0	74819.0	0.9122088991468356	0.9569744929370981	0.9345916960419669
25	0.07115479558706284	0.9440000057220459	0.7244987487792969	9956544.0	22786932.0	382765984.0	510102.0	0.9512640438971567	0.9438126786887657	0.9475383612929612	0.0914430022239685	0.9575825333595276	0.7371179461479187	771897.0	1241755.0	29074752.0	80342.0	0.9057283226888232	0.9590403010478746	0.9323843118683489
26	0.07076482474803925	0.9442662000656128	0.7251562476158142	9961208.0	22680808.0	382872480.0	505438.0	0.9517096498725571	0.9440744073069874	0.9478920285897723	0.08761295676231384	0.9536905288696289	0.7332683801651001	779621.0	1370789.0	28945712.0	72618.0	0.9147915080159439	0.954784062976133	0.9347877854960385
27	0.07055369764566422	0.944542407989502	0.7266713380813599	9962119.0	22566988.0	382986432.0	504527.0	0.9517966882609769	0.9443550790423614	0.9480758836516692	0.09525275975465775	0.9614359736442566	0.7400203347206116	764031.0	1113787.0	29202716.0	88208.0	0.8964985174346632	0.9632613629612887	0.929879940197976
28	0.06993909925222397	0.944819986820221	0.7268056273460388	9969807.0	22459148.0	383094016.0	496839.0	0.9525312120043039	0.9446209523346242	0.948576082169464	0.09216965734958649	0.9585047960281372	0.7387638688087463	771923.0	1213036.0	29103466.0	80316.0	0.9057588305627882	0.9599876001525506	0.9328732153576693
29	0.06938447803258896	0.9452012181282043	0.7288207411766052	9974661.0	22305458.0	383247840.0	491985.0	0.9529949708817896	0.9449999343859361	0.9489974526338629	0.09017619490623474	0.9586360454559326	0.7419069409370422	773144.0	1210163.0	29106344.0	79095.0	0.9071915272593721	0.9600823736059039	0.9336369504326381
30	0.06890012323856354	0.945663332939148	0.7300905585289001	9977552.0	22116088.0	383437120.0	489094.0	0.9532711816182567	0.9454668646092919	0.9493690231137744	0.09233775734901428	0.9601649641990662	0.742560625076294	769097.0	1158465.0	29158044.0	83142.0	0.9024428593387536	0.96178765173787	0.9321152555383118
31	0.0684809759259224	0.9459649920463562	0.7312731146812439	9980811.0	21993832.0	383559360.0	485835.0	0.9535825516598154	0.9457683173653827	0.9496754345125991	0.09816103428602219	0.963340163230896	0.7468133568763733	760202.0	1050603.0	29265900.0	92037.0	0.892005646303443	0.965345508352332	0.9286755773278875
32	0.06789395958185196	0.9462130069732666	0.7329797148704529	9989475.0	21899232.0	383654112.0	477171.0	0.9544103239949072	0.946001599237214	0.9502059616160606	0.09797549247741699	0.963394045829773	0.7390926480293274	759647.0	1048372.0	29268136.0	92592.0	0.8913544205322685	0.9654191043374785	0.9283867624348735
33	0.06782642006874084	0.9464142322540283	0.7328770756721497	9988364.0	21814588.0	383738848.0	478282.0	0.9543041772885029	0.9462103238104485	0.9502572505494757	0.09281392395496368	0.9610884785652161	0.7431301474571228	767522.0	1128101.0	29188400.0	84717.0	0.9005947862043394	0.9627892084248113	0.9316919973145754
34	0.06760789453983307	0.9464553594589233	0.7331474423408508	9991034.0	21799932.0	383753408.0	475612.0	0.954559273333597	0.9462464493573152	0.950402861345456	0.09077322483062744	0.9526461362838745	0.7386699318885803	778580.0	1402300.0	28914204.0	73659.0	0.9135700196775787	0.9537446666013997	0.9336573431394892
35	0.06718312203884125	0.9467626810073853	0.7343316078186035	9995694.0	21676880.0	383876128.0	470952.0	0.9550044971426377	0.9465498231491357	0.9507771601458868	0.09333982318639755	0.9614517092704773	0.7500954270362854	767540.0	1116804.0	29199700.0	84699.0	0.9006159070401613	0.9631618474214573	0.9318888772308093
36	0.06664327532052994	0.9472675919532776	0.7362214922904968	9997618.0	21468732.0	384084320.0	469028.0	0.9551883191616493	0.9470630737603227	0.951125696460986	0.09511919319629669	0.9610223174095154	0.7439051270484924	766316.0	1128963.0	29187548.0	85923.0	0.8991796902042737	0.9627607873478581	0.9309702387760659
37	0.06681792438030243	0.9470725655555725	0.7346956729888916	9998753.0	21551022.0	384002592.0	467893.0	0.9552967588662118	0.9468602392974853	0.9510784990818486	0.09601517766714096	0.9618922472000122	0.7450284957885742	764342.0	1099878.0	29216630.0	87897.0	0.8968634385424746	0.9637201619658834	0.930291800254179
38	0.06611714512109756	0.9476228356361389	0.7365594506263733	10003633.0	21326830.0	384226208.0	463013.0	0.9557630018250355	0.9474129694474142	0.9515879856362248	0.08922372758388519	0.9539890885353088	0.7424079775810242	779170.0	1361031.0	28955474.0	73069.0	0.914262313740629	0.9551059398172711	0.9346841267789501
39	0.06562439352273941	0.9479330778121948	0.7375124096870422	10009364.0	21203504.0	384349664.0	457282.0	0.9563105506768835	0.9477170796012621	0.9520138151390728	0.09722761064767838	0.9621023535728455	0.7424882054328918	762863.0	1091854.0	29224644.0	89376.0	0.8951280098657771	0.9639848243685666	0.9295564171171719
40	0.06545476615428925	0.9480400085449219	0.7380824685096741	10010505.0	21160208.0	384392992.0	456141.0	0.9564195636309855	0.9478238416069704	0.9521217026189779	0.09514611214399338	0.960259735584259	0.743860125541687	766536.0	1152950.0	29163552.0	85703.0	0.8994378337532077	0.9619695570419041	0.9307036953975559
41	0.06543978303670883	0.9482014775276184	0.7384141683578491	10009630.0	21092156.0	384461216.0	457016.0	0.956335964739803	0.947991664091009	0.952163814415406	0.10087864100933075	0.9641380906105042	0.7464395761489868	757148.0	1022674.0	29293830.0	95091.0	0.8884221444923314	0.9662667568793553	0.9273444506858433
42	0.06498588621616364	0.9483590126037598	0.739395260810852	10015993.0	21032676.0	384520288.0	450653.0	0.9569438958764823	0.9481382757197652	0.9525410857981238	0.09318528324365616	0.9586196541786194	0.7470423579216003	771456.0	1208991.0	29107516.0	80783.0	0.9052108622111872	0.9601210324131338	0.9326659473121606
43	0.0647650882601738	0.9485378265380859	0.7402178049087524	10017117.0	20959558.0	384593760.0	449529.0	0.9570512846235556	0.9483186129425281	0.9526849487830418	0.09743635356426239	0.9619455933570862	0.7448269128799438	763115.0	1096982.0	29219520.0	89124.0	0.8954237015672833	0.9638156803182636	0.9296196909427734
44	0.06450081616640091	0.9487277269363403	0.7407976984977722	10018921.0	20882640.0	384670464.0	447725.0	0.9572236416517765	0.9485082476399934	0.9528659446458849	0.09456582367420197	0.959332287311554	0.7447407841682434	768839.0	1184168.0	29132340.0	83400.0	0.90214012735864	0.9609398285580912	0.9315399779583656
45	0.06400574743747711	0.9491220712661743	0.7413250207901001	10024350.0	20723972.0	384829056.0	442296.0	0.9577423369434679	0.9488994765932312	0.9533209067683495	0.09297727793455124	0.9563596844673157	0.7456919550895691	773946.0	1281920.0	29034588.0	78293.0	0.9081325778332134	0.9577154466470874	0.9329240122401504
46	0.06384117156267166	0.9492332935333252	0.7419984340667725	10025376.0	20678600.0	384874624.0	441270.0	0.9578403626147287	0.9490113780971939	0.9534258703559613	0.09805671125650406	0.9618602991104126	0.7484886646270752	762962.0	1099488.0	29217008.0	89277.0	0.8952441744627974	0.9637330118889729	0.9294885931758852
47	0.06359732896089554	0.949497401714325	0.7423326373100281	10028233.0	20571744.0	384981376.0	438413.0	0.9581133249371384	0.9492748471519588	0.9536940860445486	0.09778714179992676	0.9585808515548706	0.7362744212150574	765914.0	1204657.0	29111848.0	86325.0	0.8987079915375851	0.960263988213681	0.929485989875633
48	0.0635552927851677	0.9494024515151978	0.7425418496131897	10027540.0	20610548.0	384942784.0	439106.0	0.9580471146153219	0.9491791920476689	0.9536131533314953	0.09986415505409241	0.9633822441101074	0.7474435567855835	759889.0	1048983.0	29267520.0	92350.0	0.891638378436096	0.9653989445946322	0.928518661515364
49	0.06329862028360367	0.9495322704315186	0.742783784866333	10032558.0	20561580.0	384991520.0	434088.0	0.9585265423135549	0.9492999067199831	0.953913224516769	0.09913930296897888	0.9632663726806641	0.746846616268158	760526.0	1053227.0	29263284.0	91713.0	0.8923858213482369	0.9652589640014974	0.9288223926748671
50	0.0631742924451828	0.9498361945152283	0.7434530258178711	10030003.0	20432828.0	385120160.0	436643.0	0.9582824335513019	0.9496173654131725	0.9539498994822373	0.09894654154777527	0.9630509614944458	0.7469973564147949	760972.0	1060385.0	29256124.0	91267.0	0.8929091487247122	0.9650228527301742	0.9289660007274432
