epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
32	0.0675334632396698	0.9465495944023132	0.7304393649101257	9844424.0	21760024.0	383939008.0	476371.0	0.9538435750346751	0.9463641214702233	0.9501038482524492	0.10025754570960999	0.9634695649147034	0.7422533631324768	755777.0	1043406.0	29274356.0	95204.0	0.8881244117083695	0.9655843330388305	0.9268543723736
33	0.06732340157032013	0.9468281865119934	0.7315233945846558	9843133.0	21642968.0	384056256.0	477662.0	0.9537184877715331	0.9466526758749728	0.950185581823253	0.09788314998149872	0.9601868987083435	0.736113965511322	763294.0	1153240.0	29164520.0	87687.0	0.8969577464126696	0.9619615697201904	0.92945965806643
34	0.06674094498157501	0.9471715092658997	0.7319186925888062	9848955.0	21505804.0	384193472.0	471840.0	0.9542825916026818	0.9469907755023945	0.9506366835525382	0.09762873500585556	0.9613140821456909	0.7399831414222717	761938.0	1116751.0	29201006.0	89043.0	0.8953642913296537	0.9631651180527636	0.9292647046912086
35	0.06674429774284363	0.9472774267196655	0.7325148582458496	9848760.0	21461468.0	384237472.0	472035.0	0.9542636977093334	0.9471000146068905	0.950681856158112	0.10603499412536621	0.966664731502533	0.740206241607666	747055.0	935091.0	29382670.0	103926.0	0.8778750641906223	0.9691569901880287	0.9235160271893255
36	0.06593498587608337	0.9479424953460693	0.7341139912605286	9856536.0	21192872.0	384506048.0	464259.0	0.9550171280410085	0.9477620694676733	0.9513895987543408	0.09782688319683075	0.9601728320121765	0.7372627854347229	763798.0	1154177.0	29163580.0	87183.0	0.8975500040541445	0.9619306599759342	0.9297403320150394
37	0.06570331752300262	0.9479813575744629	0.7352044582366943	9860270.0	21180240.0	384518848.0	460525.0	0.9553789218756888	0.9477932274770112	0.95158607467635	0.10063111037015915	0.9641555547714233	0.743562638759613	756791.0	1023041.0	29294724.0	94190.0	0.8893159776775275	0.9662560548246218	0.9277860162510747
38	0.06554356962442398	0.9481774568557739	0.7350341081619263	9860044.0	21098392.0	384600704.0	460751.0	0.9553570243377569	0.947994974087889	0.951675999212823	0.09890955686569214	0.9595047831535339	0.740738570690155	762511.0	1173716.0	29144048.0	88470.0	0.8960376318625211	0.9612861951165	0.9286619134895105
39	0.06533084809780121	0.9481672644615173	0.7358394861221313	9864336.0	21107008.0	384592128.0	456459.0	0.9557728837749417	0.9479737418025953	0.9518733127887685	0.09295008331537247	0.9579711556434631	0.74742591381073	770795.0	1229807.0	29087956.0	80186.0	0.9057722792870816	0.9594360903210438	0.9326041848040627
40	0.06505834311246872	0.9485369324684143	0.7366331815719604	9864906.0	20953604.0	384745472.0	455889.0	0.9558281120785753	0.9483518567343249	0.9520899844064501	0.10127581655979156	0.9635308980941772	0.7409029603004456	755874.0	1041595.0	29276168.0	95107.0	0.888238397802066	0.9656440681325994	0.9269412329673328
41	0.0647241547703743	0.9487425684928894	0.7368941903114319	9868769.0	20872036.0	384826976.0	452026.0	0.9562024049503939	0.9485529040430594	0.9523776544967266	0.1038813516497612	0.965369462966919	0.7414157390594482	751774.0	980184.0	29337580.0	99207.0	0.883420428893242	0.9676696474053957	0.9255450381493189
42	0.06422290951013565	0.9490857124328613	0.7377505302429199	9873145.0	20733500.0	384965600.0	447650.0	0.9566264032954825	0.9488943899555113	0.9527603966254969	0.10449494421482086	0.9643285870552063	0.7404743432998657	752518.0	1013373.0	29304388.0	98463.0	0.8842947139830384	0.9665749393565046	0.9254348266697715
43	0.06407520920038223	0.949212372303009	0.7388879060745239	9874827.0	20682890.0	385016224.0	445968.0	0.9567893752370821	0.9490191393417734	0.9529042572894277	0.10132886469364166	0.9624679088592529	0.7421750426292419	758151.0	1076998.0	29240768.0	92830.0	0.8909141332180155	0.9644763403741555	0.9276952367960856
44	0.06358831375837326	0.9495234489440918	0.7395402193069458	9878027.0	20556496.0	385142496.0	442768.0	0.9570994288715162	0.9493306702620548	0.9532150495667855	0.09936594218015671	0.9616637825965881	0.7412043809890747	760262.0	1104176.0	29213584.0	90719.0	0.8933947996488758	0.9635798950845973	0.9284873473667365
45	0.06376814842224121	0.9495026469230652	0.7392150163650513	9876467.0	20563764.0	385134944.0	444328.0	0.9569482777247296	0.9493127200198035	0.9531304988722665	0.09728407114744186	0.9589401483535767	0.7413041591644287	765965.0	1194766.0	29122996.0	85016.0	0.9000964768896133	0.960591880099857	0.930344178494735
46	0.06361473351716995	0.9495012164115906	0.7394700050354004	9878157.0	20566032.0	385133152.0	442638.0	0.9571120248004151	0.9493071891414009	0.953209606970908	0.10500975698232651	0.9641904234886169	0.7425332069396973	753354.0	1018508.0	29299254.0	97627.0	0.8852771095946913	0.9664055677988369	0.9258413386967641
47	0.06305915117263794	0.9500139355659485	0.7411185503005981	9882382.0	20356874.0	385342240.0	438413.0	0.957521392489629	0.9498227299554812	0.9536720612225551	0.10009705275297165	0.9620170593261719	0.7428991794586182	760335.0	1093225.0	29224534.0	90646.0	0.8934805829977402	0.9639411013195269	0.9287108421586336
48	0.06298352777957916	0.9499722719192505	0.741084098815918	9884363.0	20376188.0	385322656.0	436432.0	0.9577133350676958	0.9497750898200735	0.9537442124438846	0.09904871881008148	0.9611554741859436	0.7443317770957947	762373.0	1122125.0	29195644.0	88608.0	0.8958754660797362	0.9629878768454235	0.9294316714625799
49	0.06249978020787239	0.9504769444465637	0.7425963878631592	9887974.0	20169772.0	385529248.0	432821.0	0.9580632112158026	0.950283902583743	0.9541735568997728	0.09670073539018631	0.9578670859336853	0.7390730977058411	767492.0	1229748.0	29088012.0	83489.0	0.9018908765295582	0.9594380323612298	0.930664454445394
50	0.06242333725094795	0.9503660202026367	0.7420084476470947	9891912.0	20219832.0	385479264.0	428883.0	0.9584447709696782	0.9501605199534386	0.9543026454615584	0.09677983075380325	0.9603726863861084	0.7461498975753784	764966.0	1149117.0	29168644.0	86015.0	0.8989225376359754	0.9620975638669359	0.9305100507514557
