epoch	train_loss	train_binacc	train_acc	train_tp	train_fp	train_tn	train_fn	train_sens	train_spec	train_balacc	val_loss	val_binacc	val_acc	val_tp	val_fp	val_tn	val_fn	val_sens	val_spec	val_balacc
1	0.16385698318481445	0.8579394221305847	0.39226141571998596	9606815.0	57812904.0	347313152.0	1287041.0	0.881856249981641	0.8572965052635371	0.8695763776225891	0.12883709371089935	0.8928319215774536	0.526456892490387	785647.0	3261574.0	27042808.0	78718.0	0.9089296766990796	0.8923728588162596	0.9006512677576697
2	0.12567444145679474	0.8959543704986572	0.5297814011573792	9975757.0	42367216.0	362758720.0	918099.0	0.9157232296810238	0.8954221089414527	0.9055726693112383	0.11149166524410248	0.9214320182800293	0.6053393483161926	785340.0	2369846.0	27934532.0	79025.0	0.9085745026695898	0.9217985599308456	0.9151865313002177
3	0.11363141983747482	0.9075594544410706	0.5805264115333557	10062474.0	37625960.0	367499840.0	831382.0	0.9236834046640602	0.9071252435663194	0.9154043241151898	0.10652728378772736	0.935541570186615	0.6375158429145813	779509.0	1924235.0	28380144.0	84856.0	0.9018285099466082	0.9365030710578164	0.9191657905022124
4	0.10707300156354904	0.9134682416915894	0.6078192591667175	10115272.0	35220232.0	369905856.0	778584.0	0.9285299897483499	0.9130635299892117	0.9207967598687807	0.10162244737148285	0.94140625	0.6595095992088318	780876.0	1742806.0	28561572.0	83489.0	0.9034100177587014	0.9424899597015323	0.9229499887301169
5	0.1020749881863594	0.9182627201080322	0.6293361186981201	10148649.0	33259112.0	371867040.0	745207.0	0.9315938268322989	0.9179043074958044	0.9247490671640517	0.09779925644397736	0.9420486092567444	0.6784659624099731	785953.0	1727857.0	28576520.0	78412.0	0.9092836938099067	0.9429832528812587	0.9261334733455827
6	0.09849186986684799	0.9213672280311584	0.6434463858604431	10175187.0	31993982.0	373132256.0	718669.0	0.9340298788601575	0.9210271293265384	0.927528504093348	0.09915786981582642	0.9460275769233704	0.6796773672103882	780185.0	1598067.0	28706316.0	84180.0	0.9026105869626836	0.9472661429866432	0.9249383649746634
7	0.09534242004156113	0.9242390394210815	0.6553524136543274	10198570.0	30822412.0	374303712.0	695286.0	0.9361763181007716	0.9239189719594583	0.9300476450301149	0.09491459280252457	0.9474077820777893	0.7042388319969177	785254.0	1560120.0	28744260.0	79111.0	0.9084750076645861	0.9485183329934485	0.9284966703290173
8	0.09662792831659317	0.9232603311538696	0.6510456204414368	10185342.0	31216410.0	373909600.0	708514.0	0.9349620556761536	0.9229464185723351	0.9289542371242443	0.09720853716135025	0.9447484016418457	0.697095513343811	784691.0	1642449.0	28661928.0	79674.0	0.907823662457411	0.9458015916314663	0.9268126270444386
9	0.09218551218509674	0.9265674948692322	0.6660813093185425	10226510.0	29881972.0	375243648.0	667346.0	0.9387410665241032	0.9262402313632991	0.9324906489437012	0.09199902415275574	0.9469853043556213	0.7100533843040466	789283.0	1577324.0	28727054.0	75082.0	0.913136232957142	0.9479506228439997	0.9305434279005709
10	0.0898275226354599	0.9285457134246826	0.6753768920898438	10244323.0	29076890.0	376049280.0	649533.0	0.9403762083875535	0.9282275692039347	0.9343018887957442	0.09477193653583527	0.9514546394348145	0.7071725130081177	780787.0	1429526.0	28874860.0	83578.0	0.9033070519977093	0.9528277523920134	0.9280674021948614
11	0.08841094374656677	0.9298935532569885	0.6801438927650452	10252216.0	28524000.0	376602048.0	641640.0	0.9411007452274016	0.9295922833379502	0.9353465142826759	0.09094557911157608	0.9474492073059082	0.7184668779373169	790556.0	1564130.0	28740252.0	73809.0	0.9146089904149288	0.9483860122935356	0.9314975013542321
12	0.08676006644964218	0.931242823600769	0.6862006187438965	10264836.0	27975182.0	377151040.0	629020.0	0.9422591963763794	0.9309469975508028	0.9366030969635911	0.0929737463593483	0.9505246877670288	0.715505838394165	785891.0	1463612.0	28840764.0	78474.0	0.909211964852811	0.9517029487754508	0.9304574568141308
13	0.08544908463954926	0.9321092367172241	0.6899673342704773	10276615.0	27626472.0	377499392.0	617241.0	0.943340448047046	0.9318076813777557	0.9375740647124009	0.09864231199026108	0.9587652087211609	0.7247785329818726	770759.0	1191626.0	29112754.0	93606.0	0.8917054716468159	0.96067809339772	0.926191782522268
14	0.08443624526262283	0.9330528378486633	0.6943669319152832	10283656.0	27241108.0	377884800.0	610200.0	0.9439867756651088	0.93275890911425	0.9383728423896793	0.08777017891407013	0.9478445053100586	0.726520299911499	795373.0	1556626.0	28747748.0	68992.0	0.9201818676137974	0.9486336196880358	0.9344077436509166
15	0.08349233120679855	0.9337885975837708	0.6969354152679443	10293684.0	26945208.0	378180864.0	600172.0	0.9449072945337261	0.9334893262559513	0.9391983103948387	0.09211001545190811	0.9543612003326416	0.7324228882789612	783919.0	1342059.0	28962320.0	80446.0	0.9069305212497035	0.9557140240359322	0.9313222726428179
16	0.08224701881408691	0.9348242282867432	0.7004147171974182	10300647.0	26521184.0	378605248.0	593209.0	0.9455464621526115	0.9345360314579524	0.9400412468052819	0.094911590218544	0.9590193629264832	0.7290782332420349	775297.0	1188243.0	29116140.0	89068.0	0.8969555685387539	0.9607897313071841	0.928872649922969
17	0.08122298121452332	0.9356282949447632	0.7039105892181396	10309715.0	26195836.0	378930144.0	584141.0	0.9463788579544287	0.9353390370076982	0.9408589474810634	0.08826830983161926	0.9503430724143982	0.7308611273765564	792433.0	1475809.0	28828564.0	71932.0	0.9167805267450672	0.9513004608278812	0.9340404937864741
18	0.08044439554214478	0.9360993504524231	0.705968976020813	10317925.0	26008110.0	379117856.0	575931.0	0.9471324937652931	0.9358024116380632	0.9414674527016782	0.09676897525787354	0.9603654146194458	0.7332448959350586	771652.0	1142646.0	29161730.0	92713.0	0.8927386000127261	0.9622943564322196	0.9275164782224729
19	0.07971952855587006	0.936924934387207	0.708674967288971	10318905.0	25665640.0	379460544.0	574951.0	0.9472224527293183	0.9366477877421026	0.9419351202357105	0.08819492161273956	0.9527711272239685	0.7387619018554688	791044.0	1398742.0	28905636.0	73321.0	0.9151735667223916	0.9538435667612118	0.9345085667418017
20	0.0788799375295639	0.9373887181282043	0.7104928493499756	10329408.0	25483016.0	379642976.0	564448.0	0.9481865741570294	0.9370985409398269	0.9426425575484282	0.0946236178278923	0.9605596661567688	0.737591564655304	775182.0	1140117.0	29164260.0	89183.0	0.8968225228925281	0.9623778109677028	0.9296001669301155
21	0.07810559123754501	0.9379097819328308	0.71258145570755	10336385.0	25273242.0	379852896.0	557471.0	0.9488270269039722	0.9376163628326544	0.9432216948683133	0.09713201224803925	0.9614508748054504	0.7385270595550537	772127.0	1109293.0	29195080.0	92238.0	0.893288136377572	0.9633949529330305	0.9283415446553012
22	0.07734750956296921	0.9386504292488098	0.7146141529083252	10340120.0	24969112.0	380156896.0	553736.0	0.9491698807107419	0.9383670475187068	0.9437684641147244	0.09196401387453079	0.9556514620780945	0.7404058575630188	783549.0	1301477.0	29002892.0	80816.0	0.9065024613444552	0.9570531562627158	0.9317778088035855
23	0.07655875384807587	0.9390000104904175	0.7168267369270325	10350613.0	24833992.0	380292160.0	543243.0	0.9501330841898405	0.9387005951667124	0.9444168396782765	0.08991795033216476	0.9550154209136963	0.7395369410514832	787349.0	1325093.0	28979288.0	77016.0	0.9108987522632221	0.9562738800043465	0.9335863161337843
24	0.07597518712282181	0.9395641088485718	0.7180802822113037	10353634.0	24602012.0	380524064.0	540222.0	0.9504103964656775	0.9392731955372826	0.9448417960014801	0.09495113044977188	0.9586590528488159	0.7381806373596191	777503.0	1201675.0	29102700.0	86862.0	0.8995077311089644	0.9603464846247448	0.9299271078668546
25	0.07554880529642105	0.9399126768112183	0.7198619246482849	10358663.0	24462452.0	380663648.0	535193.0	0.950872032822905	0.9396176844691073	0.9452448586460062	0.08979672938585281	0.9558576941490173	0.7442182898521423	787058.0	1298558.0	29005820.0	77307.0	0.9105620889323376	0.9571494917335046	0.9338557903329211
26	0.07604547590017319	0.9396734237670898	0.7182462811470032	10350810.0	24553958.0	380571968.0	543046.0	0.9501511677775069	0.9393917880239538	0.9447714779007303	0.09113994240760803	0.9561419486999512	0.7436487674713135	785739.0	1288372.0	29016004.0	78626.0	0.9090361132160604	0.9574856119789432	0.9332608625975019
27	0.07420483976602554	0.9408674836158752	0.7227801084518433	10369235.0	24075866.0	381050080.0	524621.0	0.9518424880960424	0.9405718981030161	0.9462071930995293	0.09178678691387177	0.9570080041885376	0.7391924858093262	784716.0	1260355.0	29044028.0	79649.0	0.9078525854239817	0.9584101415296923	0.933131363476837
28	0.07421204447746277	0.9408501386642456	0.7235580086708069	10368709.0	24082384.0	381043936.0	525147.0	0.9517942039990248	0.9405558641561477	0.9461750340775863	0.09177867323160172	0.9556494355201721	0.7384507060050964	785194.0	1303179.0	29001198.0	79171.0	0.9084055925448161	0.956997004096141	0.9327012983204785
29	0.07356814295053482	0.9413055777549744	0.7244110703468323	10374989.0	23899384.0	381227008.0	518867.0	0.9523706757276762	0.9410075856030629	0.9466891306653695	0.09358744323253632	0.9581665992736816	0.7437602877616882	781023.0	1220552.0	29083816.0	83342.0	0.903580084802138	0.9597235619630807	0.9316518233826094
30	0.07296136766672134	0.941809892654419	0.7259455323219299	10380553.0	23695100.0	381430912.0	513303.0	0.9528814223356725	0.9415117783155331	0.9471966003256028	0.09312799572944641	0.9579382538795471	0.7427152395248413	783028.0	1229676.0	29074704.0	81337.0	0.905899706721119	0.9594224993218802	0.9326611030214995
31	0.07257232815027237	0.9419804811477661	0.7262130975723267	10386498.0	23629912.0	381496224.0	507358.0	0.9534271427858051	0.9416727041278818	0.9475499234568434	0.0910329818725586	0.9543887376785278	0.743556797504425	788347.0	1345625.0	28958754.0	76018.0	0.9120533570887299	0.9555963512731939	0.933824854180962
32	0.07234708964824677	0.9423252940177917	0.7272874712944031	10386471.0	23486544.0	381639456.0	507385.0	0.9534246643245514	0.9420265695117075	0.9477256169181294	0.08962561935186386	0.9521454572677612	0.741856038570404	792356.0	1419566.0	28884808.0	72009.0	0.916691444008029	0.9531563991389493	0.9349239215734892
33	0.07178238779306412	0.9427570104598999	0.7284465432167053	10389849.0	23310296.0	381815744.0	504007.0	0.9537347473658546	0.9424616200923545	0.9480981837291045	0.09762170910835266	0.9603410363197327	0.7402101755142212	774896.0	1146644.0	29157736.0	89469.0	0.8964916441549576	0.9621624332852214	0.9293270387200896
34	0.07115621864795685	0.9431098699569702	0.7296106219291687	10398006.0	23171576.0	381954400.0	495850.0	0.9544835180490728	0.9428040230133257	0.9486437705311992	0.09201008826494217	0.957518994808197	0.743578314781189	784070.0	1243783.0	29060592.0	80295.0	0.9071052159677914	0.9589569822839111	0.9330310991258512
35	0.07112282514572144	0.9431876540184021	0.7306379079818726	10396833.0	23138056.0	381987968.0	497023.0	0.9543758426768263	0.9428867694759594	0.9486313060763929	0.09725033491849899	0.9614542126655579	0.7474885582923889	774939.0	1111996.0	29192386.0	89426.0	0.8965413916574595	0.9633057687828777	0.9299235802201686
36	0.07098239660263062	0.943198561668396	0.730124831199646	10400185.0	23136588.0	381989216.0	493671.0	0.9546835390517371	0.9428903620269027	0.9487869505393198	0.09615833312273026	0.9578956961631775	0.7378596663475037	778380.0	1226356.0	29078026.0	85985.0	0.9005223487762692	0.9595320571130604	0.9300272029446648
37	0.0709797665476799	0.9433290958404541	0.7299603223800659	10398898.0	23081408.0	382044480.0	494958.0	0.954565399065308	0.9430265784446735	0.9487959887549908	0.09691446274518967	0.9593901634216309	0.7431790828704834	778121.0	1179511.0	29124868.0	86244.0	0.9002227068425954	0.9610778693072708	0.9306502880749331
38	0.06988729536533356	0.9440941214561462	0.7324724793434143	10410338.0	22774612.0	382351264.0	483518.0	0.9556155322780107	0.9437838623766407	0.9496996973273257	0.1013193130493164	0.9627942442893982	0.7395095229148865	769245.0	1064537.0	29239842.0	95120.0	0.8899538967912861	0.9648718424489081	0.9274128696200972
39	0.06948787719011307	0.9444010257720947	0.7331295609474182	10412562.0	22649244.0	382476864.0	481294.0	0.9558196840494312	0.9440933488295452	0.9499565164394882	0.09453186392784119	0.9584628939628601	0.7446253299713135	780579.0	1210876.0	29093500.0	83786.0	0.90306641291584	0.9600428664163881	0.9315546396661141
40	0.06923874467611313	0.9445956349372864	0.7340483069419861	10413768.0	22569082.0	382556896.0	480088.0	0.9559303886520989	0.944291200205384	0.9501107944287415	0.10035619884729385	0.9617636799812317	0.7450852394104004	772449.0	1099854.0	29204524.0	91916.0	0.8936606641870043	0.9637064321201378	0.9286835481535711
41	0.06913555413484573	0.9446297287940979	0.7338271737098694	10415409.0	22556768.0	382569248.0	478447.0	0.9560810240194105	0.9443216009114557	0.9502013124654332	0.09855948388576508	0.9599503874778748	0.744507908821106	775526.0	1159461.0	29144920.0	88839.0	0.8972205029125427	0.9617394923856059	0.9294799976490743
42	0.06886737048625946	0.9448289275169373	0.73440021276474	10418923.0	22477566.0	382648288.0	474933.0	0.9564035911618439	0.9445170783891763	0.9504603347755101	0.10049349814653397	0.9612513184547424	0.7453592419624329	772765.0	1116146.0	29188234.0	91600.0	0.8940262504844597	0.9631688224606476	0.9285975364725536
43	0.0682951807975769	0.9452085494995117	0.7350797057151794	10422912.0	22323316.0	382802656.0	470944.0	0.9567697608633711	0.9448978403191588	0.9508338005912649	0.09643803536891937	0.9592309594154358	0.7464571595191956	779691.0	1186048.0	29118328.0	84674.0	0.9020390691432438	0.9608621540334636	0.9314506115883537
44	0.06812429428100586	0.9453694820404053	0.7359647154808044	10425690.0	22259430.0	382866496.0	468166.0	0.9570247669879242	0.945055528240866	0.951040147614395	0.09597361087799072	0.9559223055839539	0.743625283241272	783160.0	1292643.0	29011732.0	81205.0	0.906052419984613	0.9573446738300988	0.9316985469073559
45	0.06777716428041458	0.9456806778907776	0.7368427515029907	10428037.0	22131970.0	382993984.0	465819.0	0.9572402095272785	0.9453701502422133	0.9513051798847458	0.0972619503736496	0.9577921032905579	0.7414450645446777	779990.0	1231195.0	29073180.0	84375.0	0.9023849878234311	0.9593723678511766	0.9308786778373039
46	0.068428173661232	0.9451108574867249	0.7359855771064758	10421088.0	22362104.0	382763776.0	472768.0	0.9566023270364507	0.9448020847248761	0.9507022058806633	0.09935682266950607	0.96192467212677	0.7454042434692383	773525.0	1095921.0	29208456.0	90840.0	0.8949055086682131	0.9638362141548067	0.9293708614115099
47	0.06732892245054245	0.9459353089332581	0.7376275062561035	10434227.0	22032128.0	383094080.0	459629.0	0.9578084197184175	0.9456166311511498	0.9517125254347836	0.09893263876438141	0.9584338068962097	0.7390026450157166	777305.0	1208505.0	29095870.0	87060.0	0.8992786612137234	0.9601211046259822	0.9296998829198528
48	0.06724459677934647	0.945989727973938	0.7374622225761414	10433206.0	22008868.0	383117280.0	460650.0	0.957714697165081	0.9456740373124471	0.9516943672387641	0.10109660029411316	0.9592000842094421	0.7365895509719849	775043.0	1182361.0	29122016.0	89322.0	0.8966617111983942	0.9609838209180146	0.9288227660582045
49	0.06683709472417831	0.9463528990745544	0.7380191087722778	10438632.0	21863326.0	383262784.0	455224.0	0.9582127760822247	0.9460332833151632	0.952123029698694	0.09521040320396423	0.9552936553955078	0.7413902878761292	785214.0	1314289.0	28990084.0	79151.0	0.9084287309180729	0.956630384664286	0.9325295577911794
50	0.06664959341287613	0.9465065598487854	0.7386943697929382	10439922.0	21800548.0	383325408.0	453934.0	0.9583311914532375	0.9461882220155748	0.9522597067344062	0.107157401740551	0.9637644290924072	0.745566725730896	764783.0	1029831.0	29274548.0	99582.0	0.8847917257177235	0.9660170894773986	0.925404407597561
